Student_ID,Gender,Graduation_Year,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Backlogs,Internship,Projects,Certifications,Skills,DSA_Score,Technical_Score,Aptitude_Score,Communication_Score,Placement_Status,Company,Job_Role,Package_LPA
STU20240148,Male,2024,ECE,9.63,90.3,86.5,0,No,3,1,"Embedded C, IoT, Arduino, Git, SQL",96.8,83.8,66.2,76.9,Placed,HCLTech,Software Developer,8.48
STU20240149,Female,2025,IT,7.25,76.1,82.7,1,Yes,2,0,"MongoDB, Node.js, Java, JavaScript, DSA, SQL",88.7,83.6,83.1,83.8,Placed,HCLTech,Data Analyst,5.15
STU20240150,Male,2026,CSE,9.36,70.9,85.9,0,Yes,4,1,"JavaScript, SQL, React, DSA",98.0,98.0,93.7,75.4,Placed,Capgemini,Software Developer,8.38
STU20240151,Male,2025,Mechanical,8.9,80.4,73.3,1,No,2,1,"C, SQL, ANSYS, MATLAB, Python, C++",88.8,96.8,98.0,73.7,Placed,Mahindra,Mechanical Engineer,5.68
STU20240152,Male,2027,Mechanical,7.35,69.4,80.2,1,No,1,1,"C++, MATLAB, Excel",50.7,80.5,46.4,61.2,Not Placed,Not Placed,Not Placed,0.0
STU20240153,Male,2024,CSE,8.4,76.0,78.3,0,Yes,2,0,"React, Java, Node.js",84.9,77.7,73.4,71.6,Placed,Cognizant,Backend Developer,6.63
STU20240154,Male,2025,ECE,8.8,80.0,73.8,1,Yes,3,1,"Embedded C, Git, Arduino",98.0,96.3,64.1,81.1,Placed,TCS,Network Engineer,7.1
STU20240155,Male,2025,CSE,7.95,71.5,77.7,1,No,3,0,"React, Git, Java",90.0,81.4,79.6,52.6,Placed,Wipro,Software Developer,5.21
STU20240156,Male,2025,EEE,7.53,73.4,74.9,0,No,1,0,"Arduino, C++, AutoCAD",86.8,83.9,85.4,56.7,Placed,HCLTech,Electrical Engineer,3.32
STU20240157,Male,2026,IT,7.37,71.2,84.8,0,No,1,0,"JavaScript, SQL, Node.js, Python, AWS",66.3,71.2,69.4,51.9,Placed,Wipro,Data Analyst,4.23
STU20240158,Male,2027,ECE,5.74,67.3,66.9,3,No,0,0,"Git, SQL, IoT, Python",62.9,64.6,58.4,89.2,Not Placed,Not Placed,Not Placed,0.0
STU20240159,Male,2025,EEE,7.71,70.2,71.9,0,Yes,0,3,"Arduino, C, Python, Embedded C, IoT",80.3,87.9,64.0,69.7,Placed,Siemens,Electrical Engineer,4.72
STU20240160,Male,2026,EEE,7.05,72.2,69.1,2,No,2,2,"Embedded C, Java, Arduino, MATLAB, Python, SQL",80.6,59.7,65.2,86.2,Not Placed,Not Placed,Not Placed,0.0
STU20240161,Female,2024,CSE,7.09,69.5,87.4,3,No,2,1,"Git, Python, JavaScript",84.9,91.8,72.7,68.1,Placed,Wipro,Backend Developer,5.26
STU20240162,Female,2026,Civil,7.86,81.8,71.7,1,No,2,2,"C, GIS, Excel",65.7,83.8,75.7,90.5,Not Placed,Not Placed,Not Placed,0.0
STU20240163,Male,2025,CSE,6.77,76.3,82.4,1,Yes,4,0,"Node.js, JavaScript, SQL",69.3,49.7,86.1,87.8,Placed,Zoho,QA Engineer,6.57
STU20240164,Male,2026,CSE,8.69,,71.2,0,Yes,2,1,"C++, Git, MongoDB, React, Node.js",67.9,88.1,72.2,64.8,Placed,Cognizant,Data Analyst,6.82
STU20240165,Male,2024,ECE,8.16,91.6,80.6,2,No,0,0,"C, Java, MATLAB",78.9,74.5,84.1,70.4,Placed,HCLTech,Network Engineer,4.5
STU20240166,Female,2027,IT,7.56,81.6,77.2,2,No,1,1,"React, Node.js, Git, MongoDB, Java, DSA",73.1,68.9,58.3,57.0,Not Placed,Not Placed,Not Placed,0.0
STU20240167,Male,2027,Mechanical,7.5,79.9,83.9,4,No,0,0,"CATIA, C, ANSYS, MATLAB, AutoCAD",70.2,95.1,53.2,76.9,Not Placed,Not Placed,Not Placed,0.0
STU20240168,Female,2027,Mechanical,6.54,79.5,80.3,3,Yes,1,4,"Excel, ANSYS, C++, CATIA",62.0,88.6,78.9,85.9,Not Placed,Not Placed,Not Placed,0.0
STU20240169,Male,2027,IT,8.54,82.6,78.6,1,No,3,0,"SQL, Java, AWS, DSA, Node.js, React",75.1,83.6,79.3,91.6,Not Placed,Not Placed,Not Placed,0.0
STU20240170,Male,2024,Civil,7.66,77.5,71.9,1,No,2,0,"SQL, GIS, C, Primavera",78.3,79.8,63.6,85.5,Not Placed,Not Placed,Not Placed,0.0
STU20240171,Female,2026,IT,8.12,78.1,88.3,1,Yes,4,2,"Python, DSA, Java, Node.js",98.0,91.3,60.4,78.2,Placed,Infosys,Full Stack Developer,7.96
STU20240172,Male,2025,ECE,8.18,71.3,72.6,1,Yes,3,4,"Python, Arduino, Embedded C, IoT, C++",98.0,75.1,66.4,77.2,Placed,HCLTech,Embedded Engineer,6.81
STU20240173,Female,2027,CSE,7.45,82.5,59.2,2,Yes,2,0,"Node.js, MongoDB, C++, React",96.1,98.0,72.5,70.0,Placed,Accenture,Data Analyst,6.57
STU20240174,Male,2024,Civil,6.21,73.3,58.8,2,No,1,0,"AutoCAD, Python, C, GIS",62.9,71.0,66.8,90.9,Not Placed,Not Placed,Not Placed,0.0
STU20240175,Male,2024,CSE,8.81,90.2,67.5,0,Yes,4,3,"SQL, React, Python, JavaScript",74.9,98.0,56.3,62.6,Placed,Accenture,Data Analyst,9.32
STU20240176,Male,2026,CSE,8.59,85.9,82.4,0,Yes,2,2,"Python, Node.js, DSA, C++, JavaScript, React",93.6,79.5,57.7,60.5,Placed,Zoho,Data Analyst,7.16
STU20240177,Male,2024,IT,7.44,72.2,90.6,1,Yes,0,2,"SQL, React, Python, MongoDB",87.5,85.1,71.5,59.8,Not Placed,Not Placed,Not Placed,0.0
STU20240178,Male,2026,Civil,7.85,86.4,61.9,1,No,3,2,"GIS, Revit, Python, MATLAB",86.8,73.9,78.9,81.9,Not Placed,Not Placed,Not Placed,0.0
STU20240179,Male,2025,Mechanical,8.62,61.6,72.8,0,No,3,1,"MATLAB, SolidWorks, C, Python, Excel, C++",85.3,58.8,64.2,80.6,Placed,Jindal Steel,Production Engineer,6.64
STU20240180,Male,2026,EEE,8.62,93.1,78.9,1,No,4,1,"IoT, Embedded C, AutoCAD",80.6,98.0,56.0,74.3,Placed,Wipro,Software Developer,5.52
STU20240181,Male,2027,Mechanical,7.07,66.3,84.9,3,Yes,3,0,"SolidWorks, CATIA, C, Python, C++, Excel",85.1,79.8,68.7,76.8,Placed,Bosch,Design Engineer,6.59
STU20240182,Male,2026,Mechanical,6.28,77.2,,3,No,2,2,"AutoCAD, SolidWorks, SQL, Excel",78.3,71.1,36.4,54.8,Not Placed,Not Placed,Not Placed,0.0
STU20240183,Male,2024,ECE,6.63,77.6,77.0,1,Yes,2,1,"C++, SQL, IoT, Arduino, Python",76.5,42.4,61.4,76.3,Placed,Wipro,Software Developer,4.62
STU20240184,Male,2024,IT,7.64,85.0,73.9,1,No,1,0,"Git, SQL, MongoDB, React",62.4,73.0,78.3,83.8,Placed,Cognizant,Data Analyst,4.4
STU20240185,Male,2024,EEE,8.89,77.9,97.3,1,Yes,3,1,"C, C++, Java",75.0,91.7,72.4,60.0,Placed,Schneider Electric,Electrical Engineer,8.82
STU20240186,Female,2024,EEE,7.03,60.6,75.0,1,No,3,1,"Java, Embedded C, MATLAB, IoT, C, SQL",76.5,68.9,47.7,54.4,Not Placed,Not Placed,Not Placed,0.0
STU20240187,Male,2026,IT,7.39,74.2,77.4,0,Yes,3,2,"DSA, Node.js, JavaScript, AWS, Python",92.0,84.8,89.1,76.7,Placed,Wipro,Software Developer,6.16
STU20240188,Male,2025,CSE,7.48,75.2,75.8,0,No,3,1,"DSA, JavaScript, C++, React, Git, Java",90.8,75.6,70.0,78.2,Placed,Deloitte,Software Developer,6.71
STU20240189,Female,2025,EEE,7.2,61.7,71.5,0,No,2,0,"AutoCAD, Python, C, C++",71.2,65.0,71.5,78.8,Not Placed,Not Placed,Not Placed,0.0
STU20240190,Male,2024,CSE,7.99,78.3,83.2,2,Yes,2,1,"MongoDB, Java, SQL, JavaScript, C++",58.0,81.5,83.4,87.5,Placed,Cognizant,Backend Developer,6.81
STU20240191,Male,2027,Civil,6.41,66.5,64.2,3,No,2,0,"MATLAB, GIS, C, Revit, SQL, Excel",88.1,51.4,63.3,70.9,Not Placed,Not Placed,Not Placed,0.0
STU20240192,Female,2024,CSE,8.92,84.8,65.1,0,Yes,4,0,"Python, Git, C++, Java, SQL",98.0,93.6,72.1,53.1,Placed,Capgemini,Data Analyst,7.59
STU20240193,Male,2025,CSE,7.88,76.0,75.2,0,No,2,2,"Node.js, Python, SQL, C++",80.9,85.4,87.5,75.2,Placed,Tech Mahindra,Software Developer,6.76
STU20240194,Male,2025,Mechanical,9.66,95.9,86.8,1,No,4,2,"Python, CATIA, Excel, C++",88.1,98.0,68.0,83.3,Placed,Jindal Steel,Design Engineer,6.58
STU20240195,Female,2024,CSE,7.0,73.7,69.8,2,Yes,3,0,"SQL, Node.js, JavaScript, DSA",73.8,88.8,79.9,65.5,Placed,Cognizant,Web Developer,5.6
STU20240196,Female,2027,CSE,9.35,84.4,81.6,0,Yes,3,2,"DSA, MongoDB, Git, C++, React",98.0,90.7,62.7,71.4,Placed,Tech Mahindra,Web Developer,7.52
STU20240197,Male,2024,ECE,8.93,78.8,70.6,0,No,3,1,"Embedded C, Python, MATLAB, C++, IoT",93.6,62.3,66.2,42.9,Placed,HCLTech,Embedded Engineer,4.92
STU20240198,Male,2026,Mechanical,7.2,64.6,81.9,2,Yes,1,3,"CATIA, SolidWorks, C, Excel",68.4,78.9,72.6,69.6,Not Placed,Not Placed,Not Placed,0.0
STU20240199,Female,2026,CSE,7.66,75.7,80.2,0,No,2,2,"Node.js, C++, MongoDB, JavaScript, React",98.0,71.8,89.2,88.2,Placed,Wipro,Backend Developer,5.14
STU20240200,Male,2027,IT,7.12,81.1,74.4,2,Yes,3,2,"MongoDB, DSA, Python, Node.js, React",59.7,96.4,70.4,67.7,Placed,Infosys,Data Analyst,5.4
STU20240201,Male,2026,EEE,6.88,79.4,74.8,2,No,2,1,"MATLAB, Java, C++, AutoCAD, C",67.2,73.7,49.3,56.3,Not Placed,Not Placed,Not Placed,0.0
STU20240202,Male,2027,Civil,7.5,74.7,65.5,1,No,2,2,"AutoCAD, STAAD Pro, Python, SQL, GIS, C",70.5,90.9,79.2,92.5,Placed,JLL,Design Engineer,3.35
STU20240203,Male,2025,ECE,7.77,67.2,66.5,1,No,3,2,"Arduino, Java, C, MATLAB, Python, Embedded C",82.6,98.0,60.8,76.4,Not Placed,Not Placed,Not Placed,0.0
STU20240204,Male,2026,CSE,6.64,79.1,72.1,1,No,1,0,"DSA, SQL, Git, JavaScript, Java",84.3,65.2,74.8,74.7,Not Placed,Not Placed,Not Placed,0.0
STU20240205,Male,2026,CSE,9.8,85.4,85.1,0,Yes,3,1,"Git, DSA, Node.js, SQL, Java",98.0,94.3,82.9,74.9,Placed,Accenture,QA Engineer,7.93
STU20240206,Male,2026,CSE,7.78,83.4,80.0,1,No,2,0,"Node.js, DSA, Java",80.4,80.3,51.6,60.9,Placed,Cognizant,Web Developer,6.39
STU20240207,Male,2026,CSE,8.06,76.2,74.2,1,Yes,3,1,"Python, C++, MongoDB, Java, Node.js, React",66.9,98.0,76.9,69.8,Placed,Tech Mahindra,Software Developer,8.21
STU20240208,Female,2024,EEE,7.12,64.0,79.4,1,Yes,3,0,"MATLAB, AutoCAD, Java",89.6,90.8,52.4,92.9,Placed,L&T Technology Services,Graduate Engineer Trainee,5.18
STU20240209,Male,2025,CSE,7.77,81.2,85.9,1,Yes,3,2,"Python, Node.js, DSA, Java",67.7,74.7,88.7,64.8,Placed,Accenture,QA Engineer,7.5
STU20240210,Male,2025,ECE,7.45,76.6,74.5,1,No,3,0,"Git, Java, Python",74.9,73.6,49.4,85.4,Placed,Tech Mahindra,Embedded Engineer,4.75
STU20240211,Male,2024,EEE,7.65,86.9,77.8,1,No,0,0,"C, Embedded C, AutoCAD, Python",72.3,71.6,68.5,73.2,Not Placed,Not Placed,Not Placed,0.0
STU20240212,Male,2025,ECE,7.74,77.6,74.4,0,Yes,2,2,"Java, IoT, SQL",69.0,75.6,58.7,77.3,Placed,L&T Technology Services,QA Engineer,4.51
STU20240213,Female,2024,CSE,8.68,79.4,77.6,1,No,3,5,"JavaScript, MongoDB, SQL, Git, Java, React",76.0,92.7,93.1,49.0,Placed,Tech Mahindra,Data Analyst,7.12
STU20240214,Female,2026,Mechanical,7.74,80.3,77.1,0,Yes,3,0,"SolidWorks, ANSYS, MATLAB, Excel",91.8,75.9,50.8,78.1,Not Placed,Not Placed,Not Placed,0.0
STU20240215,Male,2026,EEE,8.25,74.4,89.2,0,No,4,0,"MATLAB, AutoCAD, C, SQL, Arduino",98.0,85.6,98.0,68.2,Placed,L&T Technology Services,Graduate Engineer Trainee,6.28
STU20240216,Male,2026,EEE,7.64,72.6,,0,Yes,2,0,"C++, Java, Python, Arduino",77.3,78.0,65.9,53.6,Not Placed,Not Placed,Not Placed,0.0
STU20240217,Male,2026,CSE,8.2,77.8,82.9,2,No,2,2,"Git, Node.js, Python, JavaScript, DSA, MongoDB",59.7,97.5,65.5,69.5,Placed,Capgemini,QA Engineer,5.87
STU20240218,Male,2024,CSE,7.79,71.0,72.9,0,Yes,2,0,"Java, Python, React, Node.js",82.3,72.3,81.2,67.9,Placed,Infosys,Web Developer,6.67
STU20240219,Male,2024,Civil,8.35,77.3,71.3,0,No,2,2,"C, Revit, SQL, MATLAB",73.4,70.1,73.0,72.2,Not Placed,Not Placed,Not Placed,0.0
STU20240220,Male,2026,IT,8.17,92.0,79.8,1,No,2,2,"Git, AWS, React, Python, SQL",85.2,80.9,61.6,58.8,Placed,HCLTech,Data Analyst,5.06
STU20240221,Male,2027,IT,7.77,84.7,84.7,0,No,2,3,"MongoDB, SQL, DSA, JavaScript",82.4,79.7,61.1,56.8,Placed,Wipro,Support Engineer,6.25
STU20240222,Male,2026,ECE,7.59,79.1,87.6,0,No,3,2,"SQL, C++, Java",57.9,98.0,63.9,70.1,Placed,Infosys,Software Developer,4.15
STU20240223,Male,2026,EEE,7.56,87.8,58.2,0,No,2,0,"IoT, SQL, MATLAB",73.1,87.3,61.2,64.3,Placed,Siemens,Software Developer,4.21
STU20240224,Male,2026,Civil,7.53,71.1,92.5,1,No,1,0,"GIS, STAAD Pro, Excel",82.5,90.1,80.7,65.0,Not Placed,Not Placed,Not Placed,0.0
STU20240225,Male,2026,IT,7.85,95.1,79.1,1,Yes,2,1,"JavaScript, MongoDB, SQL",78.1,91.9,72.5,58.4,Placed,Cognizant,Full Stack Developer,5.49
STU20240226,Male,2026,Civil,7.02,72.3,80.3,1,No,1,0,"Python, Primavera, AutoCAD, C, STAAD Pro, GIS",59.4,54.9,74.1,68.3,Not Placed,Not Placed,Not Placed,0.0
STU20240227,Male,2026,CSE,8.65,93.7,66.2,0,No,3,1,"Git, SQL, Java",93.6,79.2,69.2,76.7,Placed,Zoho,QA Engineer,7.33
STU20240228,Male,2024,ECE,8.45,93.1,76.2,1,Yes,4,2,"Arduino, IoT, Python, C++",67.3,75.3,82.2,76.3,Placed,Tech Mahindra,QA Engineer,7.56
STU20240229,Male,2024,ECE,9.27,68.9,85.8,1,No,2,0,"C++, Java, Embedded C",89.2,98.0,68.1,64.6,Not Placed,Not Placed,Not Placed,0.0
STU20240230,Male,2025,CSE,7.49,87.0,67.0,0,No,2,1,"DSA, MongoDB, SQL, Git, JavaScript, React",71.0,88.9,58.0,49.3,Not Placed,Not Placed,Not Placed,0.0
STU20240231,Female,2026,CSE,8.57,77.4,57.9,0,No,2,1,"JavaScript, Git, React, Node.js, Java, DSA",88.1,89.8,67.7,58.8,Placed,Capgemini,QA Engineer,7.99
STU20240232,Female,2027,IT,6.28,69.7,74.3,2,No,1,0,"Python, SQL, AWS, React, Git",66.2,65.2,83.6,60.1,Not Placed,Not Placed,Not Placed,0.0
STU20240233,Male,2025,Civil,8.2,82.2,76.8,1,Yes,3,1,"Python, GIS, AutoCAD, MATLAB, STAAD Pro, Primavera",89.3,80.9,65.3,83.1,Placed,JLL,Design Engineer,4.79
STU20240234,Male,2025,ECE,6.51,67.2,82.7,1,Yes,1,2,"Embedded C, Git, SQL",86.4,67.4,59.1,82.6,Placed,TCS,QA Engineer,4.83
STU20240235,Female,2027,Civil,6.66,78.2,71.9,2,No,3,0,"C, GIS, STAAD Pro, AutoCAD",84.1,82.3,69.5,72.7,Not Placed,Not Placed,Not Placed,0.0
STU20240236,Male,2025,Mechanical,7.83,71.0,75.5,0,No,2,2,"SQL, C, Python, AutoCAD",87.3,85.2,69.6,64.8,Not Placed,Not Placed,Not Placed,0.0
STU20240237,Male,2027,IT,7.37,77.7,79.8,1,Yes,2,3,"Node.js, Python, Git, MongoDB, AWS, Java",83.8,90.8,55.3,88.6,Placed,Zoho,Data Analyst,7.19
STU20240238,Male,2024,Mechanical,6.91,84.6,80.9,3,No,2,1,"Python, MATLAB, SolidWorks, ANSYS, CATIA, SQL",53.9,81.7,52.3,76.5,Not Placed,Not Placed,Not Placed,0.0
STU20240239,Male,2025,CSE,7.59,79.7,70.5,4,No,1,2,"SQL, MongoDB, Java",76.4,89.7,80.1,44.1,Placed,Zoho,Backend Developer,6.3
STU20240240,Male,2025,CSE,8.62,77.0,84.9,1,Yes,3,3,"Java, C++, JavaScript, Python, MongoDB, Git",88.8,96.8,59.0,92.0,Placed,Deloitte,QA Engineer,8.39
STU20240241,Male,2025,Mechanical,6.76,78.7,69.6,1,No,0,1,"MATLAB, Excel, ANSYS, SQL, SolidWorks, C++",75.4,84.8,78.5,67.1,Not Placed,Not Placed,Not Placed,0.0
STU20240242,Male,2024,Mechanical,7.5,66.9,,5,No,0,2,"SolidWorks, ANSYS, CATIA, Python, SQL, MATLAB",71.5,86.9,63.9,80.3,Not Placed,Not Placed,Not Placed,0.0
STU20240243,Male,2025,CSE,7.68,71.3,80.4,0,No,1,1,"MongoDB, React, Java, DSA, Node.js, Python",84.5,74.8,40.5,74.6,Not Placed,Not Placed,Not Placed,0.0
STU20240244,Male,2025,ECE,8.45,76.1,83.7,0,No,2,3,"C++, IoT, MATLAB, SQL, Embedded C, Python",70.7,94.1,82.2,53.5,Placed,Infosys,Embedded Engineer,5.87
STU20240245,Male,2025,ECE,8.47,84.7,80.1,0,Yes,1,1,"Arduino, C, IoT",98.0,86.9,84.3,67.4,Placed,Wipro,QA Engineer,4.94
STU20240246,Male,2027,Mechanical,5.99,75.8,63.6,6,No,1,1,"C, AutoCAD, Excel, SQL, ANSYS",74.1,69.5,71.5,45.9,Not Placed,Not Placed,Not Placed,0.0
STU20240247,Male,2024,ECE,8.64,83.3,65.2,1,No,2,1,"Java, C++, Python, SQL",72.2,86.0,68.5,59.7,Placed,TCS,QA Engineer,4.89
STU20240248,Male,2025,IT,7.38,76.3,73.6,3,No,2,0,"Node.js, JavaScript, SQL",93.2,88.0,64.9,70.7,Placed,HCLTech,Data Analyst,5.85
STU20240249,Male,2024,IT,8.1,72.7,83.7,1,No,3,1,"Python, AWS, Node.js",69.6,90.4,66.5,69.8,Placed,Zoho,Support Engineer,6.89
STU20240250,Female,2027,IT,7.1,86.2,77.3,4,Yes,4,3,"MongoDB, AWS, Java, Node.js, SQL",80.6,94.8,59.0,65.0,Placed,Deloitte,Full Stack Developer,8.3
STU20240251,Male,2027,ECE,8.07,73.3,78.5,1,No,3,3,"Java, Arduino, IoT, C",84.2,89.3,75.9,66.0,Placed,Tech Mahindra,Embedded Engineer,7.32
STU20240252,Male,2027,Mechanical,9.72,85.2,81.2,1,Yes,3,3,"SQL, Excel, SolidWorks",86.2,98.0,76.2,74.3,Placed,L&T,Production Engineer,6.99
STU20240253,Male,2027,IT,8.01,77.2,78.8,2,Yes,3,2,"AWS, SQL, React, MongoDB, JavaScript",81.1,94.3,66.0,81.1,Placed,TCS,Data Analyst,7.25
STU20240254,Female,2025,CSE,7.61,81.0,68.6,3,Yes,4,0,"Python, Node.js, React, JavaScript, DSA",83.8,74.0,61.2,65.5,Placed,Accenture,Web Developer,8.05
STU20240255,Female,2026,CSE,7.8,73.3,81.5,1,No,1,0,"C++, SQL, Java, Python",63.6,74.9,73.1,67.2,Placed,TCS,Data Analyst,6.55
STU20240256,Female,2025,EEE,6.4,81.4,78.2,3,No,0,0,"Embedded C, Python, AutoCAD, IoT",70.3,61.5,82.1,54.0,Not Placed,Not Placed,Not Placed,0.0
STU20240257,Male,2027,Mechanical,8.78,89.6,76.2,1,No,1,3,"Excel, CATIA, SQL, ANSYS, C",81.4,78.6,76.7,54.4,Placed,L&T,Graduate Engineer Trainee,5.78
STU20240258,Male,2025,CSE,8.27,85.6,80.4,1,No,2,4,"DSA, C++, MongoDB, JavaScript",98.0,98.0,55.5,82.6,Placed,Tech Mahindra,Backend Developer,7.1
STU20240259,Male,2025,CSE,7.11,76.9,62.2,0,No,2,0,"C++, Git, Java, MongoDB",93.4,93.2,68.1,87.3,Placed,Cognizant,Data Analyst,3.94
STU20240260,Male,2027,ECE,6.89,72.2,74.9,0,No,3,2,"IoT, Embedded C, C",68.2,92.5,73.8,71.5,Placed,HCLTech,Software Developer,4.32
STU20240261,Male,2027,CSE,8.01,97.8,75.7,2,No,3,0,"Node.js, Java, MongoDB",80.9,87.0,81.3,65.1,Placed,Deloitte,Backend Developer,5.44
STU20240262,Male,2027,Mechanical,8.34,71.9,86.3,0,Yes,3,3,"C++, AutoCAD, SolidWorks, CATIA, Excel, ANSYS",75.9,84.8,80.1,67.3,Placed,L&T,Design Engineer,5.6
STU20240263,Male,2024,IT,6.92,81.5,72.3,2,No,2,0,"MongoDB, JavaScript, Java, DSA, SQL",71.5,64.5,69.4,83.6,Placed,Capgemini,QA Engineer,4.69
STU20240264,Female,2025,CSE,8.95,82.7,85.2,1,No,3,0,"React, JavaScript, SQL, Node.js",97.6,85.2,98.0,35.0,Placed,Accenture,Software Developer,7.01
STU20240265,Male,2025,Civil,7.42,76.1,72.3,1,Yes,3,1,"STAAD Pro, Excel, Revit, AutoCAD",78.4,74.4,54.2,98.0,Not Placed,Not Placed,Not Placed,0.0
STU20240266,Male,2025,CSE,7.21,77.3,58.5,1,Yes,3,1,"JavaScript, C++, Java, SQL",72.6,87.7,88.2,74.0,Placed,Tech Mahindra,QA Engineer,6.39
STU20240267,Male,2025,IT,7.5,73.2,73.7,1,Yes,2,3,"DSA, Java, Node.js, Git, AWS",84.8,86.0,77.2,42.5,Placed,Capgemini,QA Engineer,5.12
STU20240268,Female,2025,CSE,9.49,84.7,82.0,0,Yes,4,0,"Python, Git, DSA, MongoDB, Node.js, React",69.2,98.0,98.0,98.0,Placed,Zoho,Backend Developer,9.04
STU20240269,Female,2027,CSE,6.82,77.3,74.5,1,No,1,1,"Git, MongoDB, React",67.0,78.0,48.4,40.2,Placed,Tech Mahindra,Data Analyst,3.38
STU20240270,Male,2025,CSE,7.38,95.2,76.1,1,No,2,1,"Java, MongoDB, JavaScript",93.3,63.0,89.5,41.9,Placed,Tech Mahindra,Backend Developer,5.71
STU20240271,Female,2026,CSE,8.81,87.5,75.2,0,No,2,1,"C++, Git, Python, Java, JavaScript",98.0,85.3,96.5,58.2,Placed,Wipro,Data Analyst,8.53
STU20240272,Female,2027,CSE,8.18,82.1,74.8,1,No,1,3,"SQL, Node.js, Java, MongoDB",94.1,90.3,70.7,67.1,Placed,Capgemini,QA Engineer,6.96
STU20240273,Female,2026,CSE,7.33,80.4,66.9,1,No,3,0,"DSA, Git, React",64.4,81.9,58.3,83.4,Placed,Zoho,Data Analyst,5.14
STU20240274,Female,2025,ECE,8.57,92.3,64.2,0,No,4,2,"SQL, C, MATLAB, IoT",73.0,85.3,98.0,64.9,Placed,HCLTech,QA Engineer,5.64
STU20240275,Male,2024,EEE,8.51,72.5,77.2,1,No,2,0,"C, Java, AutoCAD, C++",76.6,78.6,63.3,59.3,Placed,Wipro,Graduate Engineer Trainee,6.65
STU20240276,Female,2024,IT,8.18,77.2,71.9,1,Yes,3,2,"JavaScript, Python, Node.js, React, Java, Git",83.6,80.7,86.3,69.3,Placed,Zoho,QA Engineer,7.12
STU20240277,Male,2026,IT,7.38,63.1,82.5,1,Yes,3,0,"DSA, JavaScript, Python, MongoDB",70.6,62.7,89.0,69.2,Placed,Zoho,QA Engineer,5.26
STU20240278,Female,2025,ECE,7.36,80.3,59.6,2,Yes,2,1,"Arduino, Java, IoT, C++, MATLAB, SQL",56.6,79.5,67.4,90.3,Placed,Tech Mahindra,Software Developer,4.75
STU20240279,Male,2024,Mechanical,7.79,83.4,78.1,0,No,2,1,"C, Excel, SQL, ANSYS, MATLAB",90.1,89.7,69.0,81.7,Placed,L&T,Graduate Engineer Trainee,4.61
STU20240280,Female,2027,Mechanical,6.43,67.1,87.2,3,No,1,0,"C, SolidWorks, Excel",78.8,66.9,88.7,61.8,Not Placed,Not Placed,Not Placed,0.0
STU20240281,Female,2026,CSE,9.13,90.9,78.4,1,Yes,3,1,,81.1,77.7,72.5,68.9,Placed,Wipro,Backend Developer,7.38
STU20240282,Male,2027,CSE,9.45,76.6,80.5,0,No,4,1,"SQL, C++, MongoDB",98.0,98.0,70.6,46.7,Placed,Tech Mahindra,Backend Developer,8.61
STU20240283,Female,2025,CSE,7.8,75.1,79.0,1,No,3,1,"DSA, C++, JavaScript, MongoDB, Node.js",92.8,97.1,36.1,76.6,Placed,Wipro,Software Developer,6.45
STU20240284,Male,2027,CSE,8.3,79.6,80.9,0,Yes,4,4,"Java, DSA, React, C++, SQL, Python",57.9,89.1,87.8,72.4,Placed,Tech Mahindra,Data Analyst,6.72
STU20240285,Male,2024,ECE,8.76,91.1,75.8,1,No,3,3,"Arduino, C, SQL, Embedded C",94.0,82.9,70.2,73.7,Placed,L&T Technology Services,Network Engineer,6.15
STU20240286,Male,2024,IT,9.56,75.9,73.8,0,Yes,3,5,"Python, MongoDB, Java, DSA, SQL",89.6,98.0,88.4,80.6,Placed,HCLTech,Support Engineer,8.29
STU20240287,Female,2027,CSE,9.32,83.3,84.7,0,No,4,2,,61.4,97.4,75.4,87.7,Placed,Accenture,Backend Developer,8.11
STU20240288,Male,2027,IT,6.42,79.5,59.0,2,No,1,0,"Git, Java, Python, SQL",81.8,67.1,83.0,64.3,Placed,Infosys,Support Engineer,4.51
STU20240289,Male,2026,ECE,7.48,80.7,81.0,3,Yes,2,1,"Embedded C, C++, C, Arduino, SQL",78.4,64.7,87.8,73.6,Not Placed,Not Placed,Not Placed,0.0
STU20240290,Male,2024,CSE,8.43,83.3,75.0,0,No,2,4,"Python, JavaScript, MongoDB",63.0,98.0,60.8,87.8,Placed,Capgemini,Data Analyst,7.47
STU20240291,Male,2025,Mechanical,7.13,81.2,74.3,0,Yes,1,3,"Excel, ANSYS, SolidWorks, AutoCAD, MATLAB, Python",77.9,83.6,62.5,70.9,Not Placed,Not Placed,Not Placed,0.0
STU20240292,Male,2026,CSE,9.52,77.9,77.0,0,Yes,3,5,"SQL, C++, Java",92.3,98.0,85.6,71.9,Placed,Cognizant,QA Engineer,7.89
STU20240293,Female,2027,Civil,8.88,92.0,89.0,0,Yes,4,2,"AutoCAD, MATLAB, Revit",95.9,92.8,93.8,98.0,Placed,Shapoorji Pallonji,Site Engineer,6.57
STU20240294,Male,2025,CSE,7.31,75.5,76.5,1,Yes,2,2,"Node.js, SQL, MongoDB, Python, DSA",53.3,96.3,70.7,72.5,Placed,Zoho,Web Developer,5.93
STU20240295,Female,2024,Mechanical,7.41,74.8,72.8,2,No,3,2,"CATIA, ANSYS, SolidWorks, C, MATLAB",75.9,81.3,72.4,89.8,Not Placed,Not Placed,Not Placed,0.0
